time; exact_x; exact_y; exact_heading; estimated_x; estimated_y; estimated_heading; 
10.272; -2.39825; -0.166544; 3.10654; -2.40265; -0.127825; 2.96137;
10.288; -2.39832; -0.168553; 3.10656; -2.40179; -0.130595; 2.94434;
10.304; -2.39839; -0.170561; 3.10657; -2.40108; -0.132838; 2.96846;
10.32; -2.39846; -0.17257; 3.10657; -2.40052; -0.134651; 2.9713;
10.336; -2.39853; -0.174578; 3.10658; -2.40007; -0.136117; 2.96704;
10.352; -2.3986; -0.176586; 3.10658; -2.39967; -0.137309; 2.95853;
10.368; -2.39867; -0.178594; 3.10658; -2.39939; -0.138261; 2.95001;
10.384; -2.39874; -0.180603; 3.10658; -2.39916; -0.139034; 2.96137;
10.4; -2.39881; -0.182611; 3.10658; -2.39892; -0.139668; 2.95711;
10.416; -2.39888; -0.18462; 3.10657; -2.39879; -0.14017; 2.96563;
10.432; -2.39895; -0.186628; 3.10657; -2.39866; -0.140581; 2.96846;
10.448; -2.39902; -0.188636; 3.10657; -2.39854; -0.140918; 2.97272;
10.464; -2.39909; -0.190645; 3.10656; -2.39849; -0.14118; 2.96137;
10.48; -2.39916; -0.192653; 3.10656; -2.39841; -0.1414; 2.96137;
10.496; -2.39923; -0.194662; 3.10656; -2.39836; -0.141574; 2.97414;
10.512; -2.3993; -0.19667; 3.10656; -2.39828; -0.141724; 2.96563;
10.528; -2.39937; -0.198679; 3.10655; -2.39826; -0.141834; 2.96421;
10.544; -2.39944; -0.200687; 3.10655; -2.39824; -0.141925; 2.95995;
10.56; -2.39951; -0.202695; 3.10655; -2.39822; -0.141999; 2.96137;
10.576; -2.39958; -0.204704; 3.10655; -2.39819; -0.142061; 2.96421;
10.592; -2.39965; -0.206712; 3.10655; -2.39819; -0.142107; 2.95427;
10.608; -2.39972; -0.208721; 3.10654; -2.39818; -0.142147; 2.9713;
10.624; -2.39979; -0.210729; 3.10654; -2.39814; -0.142184; 2.9713;
10.64; -2.39986; -0.212738; 3.10654; -2.39814; -0.14221; 2.95853;
10.656; -2.39993; -0.214746; 3.10654; -2.39815; -0.142226; 2.96279;
10.672; -2.4; -0.216755; 3.10655; -2.39814; -0.142244; 2.96846;
10.688; -2.40007; -0.218763; 3.10655; -2.39812; -0.142262; 2.96846;
10.704; -2.40014; -0.220772; 3.10655; -2.39812; -0.142273; 2.96137;
10.72; -2.40022; -0.22278; 3.10655; -2.39814; -0.142278; 2.97272;
10.736; -2.40029; -0.224788; 3.10656; -2.39814; -0.142284; 2.94718;
10.752; -2.40036; -0.226797; 3.10656; -2.39812; -0.142292; 2.97556;
10.768; -2.40043; -0.228805; 3.10656; -2.39811; -0.1423; 2.96563;
10.784; -2.4005; -0.230814; 3.10656; -2.3981; -0.142305; 2.9713;
10.8; -2.40057; -0.232822; 3.10657; -2.39811; -0.142306; 2.95711;
10.816; -2.40064; -0.234831; 3.10657; -2.39812; -0.142306; 2.96421;
10.832; -2.40071; -0.236839; 3.10657; -2.39811; -0.14231; 2.96846;
10.848; -2.40078; -0.238847; 3.10658; -2.39813; -0.142309; 2.96846;
10.864; -2.40085; -0.240856; 3.10658; -2.3981; -0.142315; 2.96563;
10.88; -2.40092; -0.242864; 3.10658; -2.39811; -0.142314; 2.95995;
10.896; -2.40099; -0.244873; 3.10658; -2.39813; -0.142312; 2.96988;
10.912; -2.40106; -0.246881; 3.10659; -2.39811; -0.142316; 2.96279;
10.928; -2.40113; -0.248889; 3.10659; -2.39811; -0.142316; 2.9713;
10.944; -2.4012; -0.250898; 3.10659; -2.39812; -0.142316; 2.96137;
10.96; -2.40127; -0.252906; 3.10659; -2.39811; -0.142317; 2.95285;
10.976; -2.40134; -0.254914; 3.1066; -2.39809; -0.142319; 2.96704;
10.992; -2.40141; -0.256923; 3.10659; -2.39813; -0.142314; 2.96846;
11.008; -2.40148; -0.258931; 3.10659; -2.39811; -0.142318; 2.96279;
11.024; -2.40155; -0.26094; 3.10659; -2.39811; -0.142318; 2.95711;
11.04; -2.40162; -0.262948; 3.10659; -2.3981; -0.142318; 2.96279;
11.056; -2.40169; -0.264956; 3.10658; -2.39812; -0.142316; 2.97556;
11.072; -2.40176; -0.266965; 3.10658; -2.3981; -0.14232; 2.95853;
11.088; -2.40183; -0.268973; 3.10658; -2.39812; -0.142316; 2.97414;
11.104; -2.4019; -0.270982; 3.10658; -2.39812; -0.142317; 2.95569;
11.12; -2.40197; -0.27299; 3.10657; -2.39811; -0.142318; 2.95711;
11.136; -2.40204; -0.274999; 3.10657; -2.39812; -0.142316; 2.97556;
11.152; -2.40211; -0.277007; 3.10657; -2.39897; -0.166531; 2.96279;
11.168; -2.40218; -0.279016; 3.10658; -2.39965; -0.18611; 2.95569;
11.184; -2.40226; -0.281024; 3.10658; -2.4002; -0.201945; 2.96988;
11.2; -2.40233; -0.283032; 3.10658; -2.40069; -0.214741; 2.95711;
11.216; -2.4024; -0.285041; 3.10658; -2.40101; -0.2251; 2.96137;
11.232; -2.40247; -0.287049; 3.10658; -2.40132; -0.233468; 2.96137;
11.248; -2.40254; -0.289058; 3.10659; -2.40155; -0.240239; 2.95995;
11.264; -2.40261; -0.291066; 3.10659; -2.40175; -0.245712; 2.96846;
11.28; -2.40268; -0.293075; 3.10659; -2.4019; -0.25014; 2.95995;
11.296; -2.40275; -0.295083; 3.10659; -2.40203; -0.253717; 2.96563;
11.312; -2.40282; -0.297091; 3.10659; -2.40212; -0.256613; 2.95711;
11.328; -2.40289; -0.2991; 3.10658; -2.40223; -0.258949; 2.95711;
11.344; -2.40296; -0.301108; 3.10658; -2.40228; -0.260844; 2.95427;
11.36; -2.40303; -0.303116; 3.10658; -2.40234; -0.262372; 2.96279;
11.376; -2.4031; -0.305125; 3.10658; -2.40238; -0.263611; 2.96563;
11.392; -2.40317; -0.307133; 3.10657; -2.40241; -0.264613; 2.95427;
11.408; -2.40324; -0.309141; 3.10657; -2.40244; -0.26542; 2.95427;
11.424; -2.40331; -0.31115; 3.10657; -2.40247; -0.266072; 2.95285;
11.44; -2.40338; -0.313158; 3.10656; -2.40248; -0.266603; 2.96421;
11.456; -2.40345; -0.315167; 3.10656; -2.40248; -0.267035; 2.96988;
11.472; -2.40352; -0.317175; 3.10656; -2.40251; -0.267379; 2.96421;
11.488; -2.40359; -0.319183; 3.10656; -2.40252; -0.267658; 2.95853;
11.504; -2.40366; -0.321192; 3.10655; -2.40252; -0.267886; 2.97272;
11.52; -2.40373; -0.3232; 3.10655; -2.40254; -0.268069; 2.96988;
11.536; -2.4038; -0.325209; 3.10655; -2.40253; -0.268219; 2.95569;
11.552; -2.40387; -0.327217; 3.10655; -2.40253; -0.268339; 2.95569;
11.568; -2.40394; -0.329226; 3.10654; -2.40256; -0.26843; 2.96421;
11.584; -2.40401; -0.331234; 3.10654; -2.40253; -0.268514; 2.9713;
11.6; -2.40408; -0.333243; 3.10654; -2.40255; -0.268576; 2.96704;
11.616; -2.40416; -0.335251; 3.10654; -2.40256; -0.268626; 2.96846;
11.632; -2.40423; -0.337259; 3.10654; -2.40255; -0.26867; 2.96137;
11.648; -2.4043; -0.339268; 3.10654; -2.40253; -0.268705; 2.95995;
11.664; -2.40437; -0.341276; 3.10654; -2.40256; -0.268726; 2.95001;
11.68; -2.40444; -0.343285; 3.10654; -2.40256; -0.268748; 2.96704;
11.696; -2.40451; -0.345293; 3.10654; -2.40257; -0.268765; 2.9713;
11.712; -2.40458; -0.347302; 3.10655; -2.40255; -0.268784; 2.97414;
11.728; -2.40465; -0.34931; 3.10655; -2.40256; -0.268795; 2.95995;
11.744; -2.40472; -0.351319; 3.10655; -2.40256; -0.268802; 2.95427;
11.76; -2.40479; -0.353327; 3.10655; -2.40256; -0.26881; 2.96279;
11.776; -2.40486; -0.355335; 3.10656; -2.40256; -0.268816; 2.9713;
11.792; -2.40493; -0.357344; 3.10656; -2.40255; -0.268823; 2.96563;
11.808; -2.405; -0.359352; 3.10656; -2.40256; -0.268826; 2.95569;
11.824; -2.40507; -0.361361; 3.10657; -2.40256; -0.268829; 2.96704;
11.84; -2.40514; -0.363369; 3.10657; -2.40257; -0.268828; 2.95143;
11.856; -2.40521; -0.365378; 3.10657; -2.40255; -0.268833; 2.96563;
11.872; -2.40528; -0.367386; 3.10657; -2.40256; -0.268834; 2.96137;
11.888; -2.40535; -0.369394; 3.10658; -2.40256; -0.268835; 2.96279;
11.904; -2.40542; -0.371403; 3.10658; -2.40257; -0.268834; 2.95711;
11.92; -2.40549; -0.373411; 3.10658; -2.40257; -0.268835; 2.96279;
11.936; -2.40556; -0.375419; 3.10659; -2.40258; -0.268835; 2.96421;
11.952; -2.40563; -0.377428; 3.10659; -2.40256; -0.26884; 2.96988;
11.968; -2.4057; -0.379436; 3.10659; -2.40258; -0.268836; 2.95853;
11.984; -2.40577; -0.381444; 3.10659; -2.40256; -0.26884; 2.96563;
12; -2.40584; -0.383453; 3.10659; -2.40254; -0.268844; 2.95853;
12.016; -2.40591; -0.385461; 3.10659; -2.40256; -0.26884; 2.96563;
12.032; -2.40599; -0.38747; 3.10658; -2.40254; -0.268844; 2.95995;
12.048; -2.40606; -0.389478; 3.10658; -2.40258; -0.268838; 2.9713;
12.064; -2.40613; -0.391487; 3.10658; -2.40255; -0.268844; 2.97414;
12.08; -2.4062; -0.393495; 3.10657; -2.40255; -0.268846; 2.96279;
12.096; -2.40627; -0.395503; 3.10657; -2.40258; -0.26884; 2.95853;
12.112; -2.40634; -0.397512; 3.10657; -2.40253; -0.268847; 2.95711;
12.128; -2.40641; -0.39952; 3.10657; -2.40257; -0.26884; 2.95711;
12.144; -2.40648; -0.401529; 3.10657; -2.40257; -0.268839; 2.96988;
12.16; -2.40655; -0.403537; 3.10657; -2.4034; -0.293075; 3.09522;
12.176; -2.40662; -0.405546; 3.10657; -2.4041; -0.312671; 3.09664;
12.192; -2.40669; -0.407554; 3.10657; -2.40466; -0.328517; 3.08954;
12.208; -2.40676; -0.409563; 3.10658; -2.4051; -0.34133; 3.10089;
12.224; -2.40683; -0.411571; 3.10658; -2.40547; -0.351692; 3.09805;
12.24; -2.4069; -0.41358; 3.10658; -2.40575; -0.360072; 3.10657;
12.256; -2.40697; -0.415588; 3.10658; -2.40601; -0.366846; 3.09522;
12.272; -2.40704; -0.417596; 3.10659; -2.40618; -0.372325; 3.09805;
12.288; -2.40711; -0.419605; 3.10659; -2.40633; -0.376755; 3.10373;
12.304; -2.40718; -0.421613; 3.10659; -2.40648; -0.380337; 3.10089;
12.32; -2.40725; -0.423621; 3.10658; -2.40657; -0.383234; 3.10089;
12.336; -2.40732; -0.42563; 3.10658; -2.40665; -0.385577; 3.10231;
12.352; -2.40739; -0.427638; 3.10658; -2.40672; -0.387471; 3.10373;
12.368; -2.40746; -0.429646; 3.10657; -2.40678; -0.389002; 3.09664;
12.384; -2.40753; -0.431655; 3.10657; -2.40684; -0.39024; 3.10231;
12.4; -2.4076; -0.433663; 3.10657; -2.40684; -0.391242; 3.09096;
12.416; -2.40767; -0.435672; 3.10657; -2.40689; -0.39205; 3.10089;
12.432; -2.40774; -0.43768; 3.10656; -2.40691; -0.392706; 3.10799;
12.448; -2.40781; -0.439688; 3.10656; -2.40693; -0.393236; 3.09805;
12.464; -2.40788; -0.441697; 3.10656; -2.40695; -0.393664; 3.10231;
12.48; -2.40796; -0.443705; 3.10656; -2.40695; -0.394011; 3.10231;
12.496; -2.40803; -0.445714; 3.10655; -2.40696; -0.394291; 3.10373;
12.512; -2.4081; -0.447722; 3.10655; -2.40697; -0.394517; 3.10089;
12.528; -2.40817; -0.449731; 3.10655; -2.40697; -0.3947; 3.09947;
12.544; -2.40824; -0.451739; 3.10655; -2.40698; -0.394848; 3.09664;
12.56; -2.40831; -0.453747; 3.10654; -2.40699; -0.394967; 3.10231;
12.576; -2.40838; -0.455756; 3.10654; -2.40699; -0.395064; 3.0938;
12.592; -2.40845; -0.457764; 3.10654; -2.407; -0.395141; 3.09947;
12.608; -2.40852; -0.459773; 3.10654; -2.40699; -0.395205; 3.09947;
12.624; -2.40859; -0.461781; 3.10654; -2.40701; -0.395255; 3.09522;
12.64; -2.40866; -0.46379; 3.10654; -2.40702; -0.395296; 3.10231;
12.656; -2.40873; -0.465798; 3.10654; -2.407; -0.395331; 3.10373;
12.672; -2.4088; -0.467807; 3.10654; -2.40702; -0.395358; 3.09664;
12.688; -2.40887; -0.469815; 3.10654; -2.407; -0.39538; 3.09947;
12.704; -2.40894; -0.471823; 3.10654; -2.40701; -0.395398; 3.10231;
12.72; -2.40901; -0.473832; 3.10655; -2.40699; -0.395413; 3.09947;
12.736; -2.40908; -0.47584; 3.10655; -2.40699; -0.395424; 3.09947;
12.752; -2.40915; -0.477849; 3.10655; -2.40701; -0.395433; 3.10373;
12.768; -2.40922; -0.479857; 3.10655; -2.40701; -0.395441; 3.09664;
12.784; -2.40929; -0.481866; 3.10656; -2.40701; -0.395447; 3.11367;
12.8; -2.40936; -0.483874; 3.10656; -2.40698; -0.395454; 3.09522;
12.816; -2.40943; -0.485882; 3.10656; -2.407; -0.395457; 3.10373;
12.832; -2.4095; -0.487891; 3.10657; -2.407; -0.39546; 3.09664;
12.848; -2.40957; -0.489899; 3.10657; -2.40699; -0.395462; 3.0938;
12.864; -2.40965; -0.491908; 3.10657; -2.40701; -0.395463; 3.09947;
12.88; -2.40972; -0.493916; 3.10657; -2.40702; -0.395465; 3.10373;
12.896; -2.40979; -0.495924; 3.10658; -2.40701; -0.395467; 3.09805;
12.912; -2.40986; -0.497933; 3.10658; -2.407; -0.395468; 3.10089;
12.928; -2.40993; -0.499941; 3.10658; -2.40701; -0.395469; 3.10231;
12.944; -2.41; -0.501949; 3.10658; -2.407; -0.39547; 3.09947;
12.96; -2.41007; -0.503958; 3.10659; -2.40701; -0.39547; 3.09522;
12.976; -2.41014; -0.505966; 3.10659; -2.40701; -0.395471; 3.10799;
12.992; -2.41021; -0.507975; 3.10659; -2.407; -0.395472; 3.09947;
13.008; -2.41028; -0.509983; 3.10658; -2.40701; -0.395471; 3.0938;
13.024; -2.41035; -0.511991; 3.10658; -2.407; -0.395471; 3.09664;
13.04; -2.41042; -0.514; 3.10658; -2.40702; -0.39547; 3.09947;
13.056; -2.41049; -0.516008; 3.10658; -2.407; -0.395472; 3.10515;
13.072; -2.41056; -0.518017; 3.10657; -2.407; -0.395473; 3.10657;
13.088; -2.41063; -0.520025; 3.10657; -2.407; -0.395473; 3.10089;
13.104; -2.4107; -0.522034; 3.10657; -2.40702; -0.395473; 3.11083;
13.12; -2.41077; -0.524042; 3.10657; -2.40701; -0.395475; 3.10373;
13.136; -2.41084; -0.526051; 3.10657; -2.40701; -0.395474; 3.09522;
13.152; -2.41091; -0.528059; 3.10657; -2.407; -0.395474; 3.09805;
13.168; -2.41098; -0.530068; 3.10657; -2.40785; -0.419691; 3.11224;
13.184; -2.41105; -0.532076; 3.10657; -2.40854; -0.439274; 3.11934;
13.2; -2.41112; -0.534084; 3.10657; -2.4091; -0.455108; 3.10373;
13.216; -2.41119; -0.536093; 3.10657; -2.40956; -0.467911; 3.10515;
13.232; -2.41126; -0.538101; 3.10658; -2.4099; -0.478265; 3.10941;
13.248; -2.41133; -0.54011; 3.10658; -2.4102; -0.486636; 3.10515;
13.264; -2.4114; -0.542118; 3.10658; -2.41042; -0.493406; 3.10089;
13.28; -2.41147; -0.544127; 3.10658; -2.41061; -0.49888; 3.10373;
13.296; -2.41154; -0.546135; 3.10658; -2.41079; -0.503305; 3.10799;
13.312; -2.41161; -0.548143; 3.10658; -2.41092; -0.506885; 3.11792;
13.328; -2.41169; -0.550152; 3.10658; -2.41102; -0.50978; 3.11083;
13.344; -2.41176; -0.55216; 3.10657; -2.41109; -0.512121; 3.09805;
13.36; -2.41183; -0.554168; 3.10657; -2.41116; -0.514012; 3.10373;
13.376; -2.4119; -0.556177; 3.10657; -2.41122; -0.515543; 3.11934;
13.392; -2.41197; -0.558185; 3.10657; -2.41126; -0.516781; 3.10231;
13.408; -2.41204; -0.560193; 3.10656; -2.41129; -0.517781; 3.10515;
13.424; -2.41211; -0.562202; 3.10656; -2.41131; -0.518591; 3.12076;
13.44; -2.41218; -0.56421; 3.10656; -2.41135; -0.519246; 3.11366;
13.456; -2.41225; -0.566218; 3.10655; -2.41136; -0.519775; 3.10373;
13.472; -2.41232; -0.568227; 3.10655; -2.41138; -0.520202; 3.11083;
13.488; -2.41239; -0.570235; 3.10655; -2.4114; -0.520549; 3.11934;
13.504; -2.41246; -0.572244; 3.10655; -2.41139; -0.520829; 3.10515;
13.52; -2.41253; -0.574252; 3.10654; -2.41142; -0.521054; 3.10515;
13.536; -2.4126; -0.576261; 3.10654; -2.41141; -0.521237; 3.10515;
13.552; -2.41267; -0.578269; 3.10654; -2.41142; -0.521384; 3.10089;
13.568; -2.41274; -0.580278; 3.10654; -2.41141; -0.521503; 3.10231;
13.584; -2.41281; -0.582286; 3.10654; -2.41143; -0.521599; 3.10941;
13.6; -2.41288; -0.584294; 3.10654; -2.41143; -0.521678; 3.10941;
13.616; -2.41295; -0.586303; 3.10653; -2.41144; -0.521741; 3.11508;
13.632; -2.41302; -0.588311; 3.10653; -2.41143; -0.521793; 3.10657;
13.648; -2.41309; -0.59032; 3.10653; -2.41143; -0.521835; 3.10941;
13.664; -2.41316; -0.592328; 3.10653; -2.41143; -0.521868; 3.10799;
13.68; -2.41323; -0.594337; 3.10654; -2.41146; -0.521894; 3.10515;
13.696; -2.4133; -0.596345; 3.10654; -2.41143; -0.521917; 3.11224;
13.712; -2.41337; -0.598354; 3.10654; -2.41143; -0.521934; 3.09521;
13.728; -2.41345; -0.600362; 3.10654; -2.41145; -0.521946; 3.10515;
13.744; -2.41352; -0.60237; 3.10654; -2.41144; -0.521958; 3.10515;
13.76; -2.41359; -0.604379; 3.10655; -2.41144; -0.521968; 3.10941;
13.776; -2.41366; -0.606387; 3.10655; -2.41144; -0.521976; 3.11508;
13.792; -2.41373; -0.608396; 3.10655; -2.41144; -0.521983; 3.10515;
13.808; -2.4138; -0.610404; 3.10656; -2.41143; -0.521988; 3.11508;
13.824; -2.41387; -0.612413; 3.10656; -2.41143; -0.521993; 3.11224;
13.84; -2.41394; -0.614421; 3.10656; -2.41142; -0.521997; 3.10799;
13.856; -2.41401; -0.616429; 3.10656; -2.4114; -0.522; 3.10657;
13.872; -2.41408; -0.618438; 3.10657; -2.41144; -0.522001; 3.11508;
13.888; -2.41415; -0.620446; 3.10657; -2.41147; -0.522002; 3.11083;
13.904; -2.41422; -0.622455; 3.10657; -2.41144; -0.522005; 3.11366;
13.92; -2.41429; -0.624463; 3.10658; -2.41145; -0.522006; 3.11508;
13.936; -2.41436; -0.626471; 3.10658; -2.41141; -0.522008; 3.10231;
13.952; -2.41443; -0.62848; 3.10658; -2.41144; -0.522006; 3.10231;
13.968; -2.4145; -0.630488; 3.10658; -2.41143; -0.522006; 3.10373;
13.984; -2.41457; -0.632496; 3.10658; -2.41145; -0.522006; 3.11083;
14; -2.41464; -0.634505; 3.10658; -2.41143; -0.522008; 3.11083;
14.016; -2.41471; -0.636513; 3.10658; -2.41145; -0.522008; 3.11224;
14.032; -2.41478; -0.638522; 3.10658; -2.41145; -0.522008; 3.10231;
14.048; -2.41485; -0.64053; 3.10657; -2.41145; -0.522008; 3.1165;
14.064; -2.41492; -0.642538; 3.10657; -2.41143; -0.52201; 3.11224;
14.08; -2.41499; -0.644547; 3.10657; -2.41146; -0.522009; 3.10657;
14.096; -2.41506; -0.646555; 3.10657; -2.41142; -0.52201; 3.10515;
14.112; -2.41513; -0.648564; 3.10656; -2.41143; -0.522009; 3.11224;
14.128; -2.4152; -0.650572; 3.10656; -2.41142; -0.52201; 3.10941;
14.144; -2.41528; -0.652581; 3.10656; -2.41144; -0.52201; 3.1165;
14.16; -2.41535; -0.654589; 3.10656; -2.41144; -0.52201; 3.10373;
14.176; -2.41542; -0.656598; 3.10656; -2.41228; -0.546227; 3.11792;
14.192; -2.41549; -0.658606; 3.10657; -2.41299; -0.565808; 3.10656;
14.208; -2.41556; -0.660614; 3.10657; -2.41354; -0.581641; 3.11224;
14.224; -2.41563; -0.662623; 3.10657; -2.41397; -0.594446; 3.1165;
14.24; -2.4157; -0.664631; 3.10657; -2.41433; -0.6048; 3.12217;
14.256; -2.41577; -0.66664; 3.10658; -2.41462; -0.613172; 3.11082;
14.272; -2.41584; -0.668648; 3.10658; -2.41488; -0.61994; 3.10089;
14.288; -2.41591; -0.670657; 3.10658; -2.41509; -0.625412; 3.11366;
14.304; -2.41598; -0.672665; 3.10658; -2.41521; -0.62984; 3.10372;
14.32; -2.41605; -0.674673; 3.10658; -2.41535; -0.633418; 3.1094;
14.336; -2.41612; -0.676682; 3.10657; -2.41545; -0.636312; 3.10798;
14.352; -2.41619; -0.67869; 3.10657; -2.41551; -0.638654; 3.12501;
14.368; -2.41626; -0.680698; 3.10657; -2.41559; -0.640547; 3.11366;
14.384; -2.41633; -0.682707; 3.10657; -2.41566; -0.642077; 3.11082;
14.4; -2.4164; -0.684715; 3.10656; -2.41569; -0.643314; 3.1094;
14.416; -2.41647; -0.686723; 3.10656; -2.41573; -0.644314; 3.1094;
14.432; -2.41654; -0.688732; 3.10656; -2.41577; -0.645122; 3.10231;
14.448; -2.41661; -0.69074; 3.10655; -2.41577; -0.645777; 3.11366;
14.464; -2.41668; -0.692749; 3.10655; -2.4158; -0.646306; 3.11224;
14.48; -2.41675; -0.694757; 3.10655; -2.41581; -0.646734; 3.11366;
14.496; -2.41682; -0.696765; 3.10655; -2.4158; -0.647081; 3.11224;
14.512; -2.41689; -0.698774; 3.10654; -2.41584; -0.64736; 3.11224;
14.528; -2.41696; -0.700782; 3.10654; -2.41584; -0.647585; 3.10089;
14.544; -2.41703; -0.702791; 3.10654; -2.41583; -0.647769; 3.11934;
14.56; -2.4171; -0.704799; 3.10654; -2.41584; -0.647917; 3.10798;
14.576; -2.41718; -0.706808; 3.10654; -2.41585; -0.648036; 3.11366;
14.592; -2.41725; -0.708816; 3.10653; -2.41587; -0.648133; 3.11224;
14.608; -2.41732; -0.710825; 3.10653; -2.41586; -0.648211; 3.11508;
14.624; -2.41739; -0.712833; 3.10653; -2.41585; -0.648276; 3.12359;
14.64; -2.41746; -0.714841; 3.10653; -2.41587; -0.648327; 3.1094;
14.656; -2.41753; -0.71685; 3.10653; -2.41587; -0.648368; 3.1094;
14.672; -2.4176; -0.718858; 3.10653; -2.41587; -0.648401; 3.11224;
14.688; -2.41767; -0.720867; 3.10653; -2.41586; -0.648429; 3.1165;
14.704; -2.41774; -0.722875; 3.10654; -2.41587; -0.648451; 3.1165;
14.72; -2.41781; -0.724884; 3.10654; -2.41588; -0.648468; 3.11366;
14.736; -2.41788; -0.726892; 3.10654; -2.41587; -0.648483; 3.11366;
14.752; -2.41795; -0.728901; 3.10654; -2.41587; -0.648494; 3.10089;
14.768; -2.41802; -0.730909; 3.10655; -2.41587; -0.648501; 3.10372;
14.784; -2.41809; -0.732917; 3.10655; -2.41587; -0.648508; 3.1094;
14.8; -2.41816; -0.734926; 3.10655; -2.41588; -0.648514; 3.10798;
14.816; -2.41823; -0.736934; 3.10655; -2.41588; -0.648519; 3.11082;
14.832; -2.4183; -0.738943; 3.10656; -2.41587; -0.648524; 3.1165;
14.848; -2.41837; -0.740951; 3.10656; -2.41587; -0.648527; 3.10656;
14.864; -2.41844; -0.74296; 3.10656; -2.41585; -0.648531; 3.12359;
14.88; -2.41851; -0.744968; 3.10657; -2.41588; -0.648534; 3.12501;
14.896; -2.41858; -0.746976; 3.10657; -2.41586; -0.648537; 3.11082;
14.912; -2.41865; -0.748985; 3.10657; -2.41586; -0.648538; 3.11224;
14.928; -2.41872; -0.750993; 3.10657; -2.41587; -0.648539; 3.11934;
14.944; -2.41879; -0.753001; 3.10658; -2.41589; -0.648539; 3.1094;
14.96; -2.41887; -0.75501; 3.10658; -2.41588; -0.64854; 3.10656;
14.976; -2.41894; -0.757018; 3.10658; -2.41586; -0.64854; 3.1165;
14.992; -2.41901; -0.759026; 3.10658; -2.41587; -0.648541; 3.11082;
15.008; -2.41908; -0.761035; 3.10658; -2.41588; -0.648541; 3.11224;
15.024; -2.41915; -0.763043; 3.10657; -2.41586; -0.648542; 3.11224;
15.04; -2.41922; -0.765052; 3.10657; -2.41588; -0.648541; 3.11082;
15.056; -2.41929; -0.76706; 3.10657; -2.41587; -0.648542; 3.11792;
15.072; -2.41936; -0.769069; 3.10657; -2.41589; -0.648541; 3.10798;
15.088; -2.41943; -0.771077; 3.10656; -2.41588; -0.648542; 3.11508;
15.104; -2.4195; -0.773086; 3.10656; -2.41587; -0.648542; 3.11508;
15.12; -2.41957; -0.775094; 3.10656; -2.41587; -0.648543; 3.11366;
15.136; -2.41964; -0.777102; 3.10656; -2.41587; -0.648542; 3.10231;
15.152; -2.41971; -0.779111; 3.10656; -2.41588; -0.648541; 3.11224;
15.168; -2.41978; -0.781119; 3.10656; -2.41587; -0.648541; 3.10372;
15.184; -2.41985; -0.783128; 3.10656; -2.41672; -0.672757; 3.12217;
15.2; -2.41992; -0.785136; 3.10656; -2.41741; -0.692339; 3.10798;
15.216; -2.41999; -0.787145; 3.10657; -2.41795; -0.708173; 3.11082;
15.232; -2.42006; -0.789153; 3.10657; -2.41844; -0.720975; 3.11224;
15.248; -2.42013; -0.791162; 3.10657; -2.41878; -0.731329; 3.11224;
15.264; -2.4202; -0.79317; 3.10657; -2.41907; -0.739701; 3.11082;
15.28; -2.42027; -0.795178; 3.10658; -2.4193; -0.746471; 3.11649;
15.296; -2.42034; -0.797187; 3.10658; -2.41951; -0.751945; 3.11933;
15.312; -2.42041; -0.799195; 3.10657; -2.41966; -0.756372; 3.11508;
15.328; -2.42048; -0.801203; 3.10657; -2.41977; -0.759951; 3.10372;
15.344; -2.42055; -0.803212; 3.10657; -2.41989; -0.762843; 3.1094;
15.36; -2.42062; -0.80522; 3.10657; -2.41996; -0.765185; 3.12075;
15.376; -2.42069; -0.807228; 3.10656; -2.42003; -0.767078; 3.12501;
15.392; -2.42077; -0.809237; 3.10656; -2.42008; -0.768609; 3.10798;
15.408; -2.42084; -0.811245; 3.10656; -2.42011; -0.769846; 3.11366;
15.424; -2.42091; -0.813254; 3.10655; -2.42016; -0.770847; 3.12359;
15.44; -2.42098; -0.815262; 3.10655; -2.42019; -0.771656; 3.1094;
15.456; -2.42105; -0.81727; 3.10655; -2.42021; -0.77231; 3.11366;
15.472; -2.42112; -0.819279; 3.10655; -2.42022; -0.772839; 3.11224;
15.488; -2.42119; -0.821287; 3.10654; -2.42023; -0.773266; 3.1094;
15.504; -2.42126; -0.823296; 3.10654; -2.42026; -0.773611; 3.11366;
15.52; -2.42133; -0.825304; 3.10654; -2.42028; -0.773891; 3.11649;
15.536; -2.4214; -0.827313; 3.10654; -2.42026; -0.774118; 3.11791;
15.552; -2.42147; -0.829321; 3.10653; -2.42027; -0.774301; 3.11508;
